,date,open price,high price,low price,close price,AVG price,adjusted close price,volume,value fluctuation,rate fluctuation
1150,2018-04-27,28.5,28.7,25.3,27.2,26.73,11.88,17700,-0.8,-2.86
1151,2018-04-26,26.8,28.7,26.8,28.0,27.44,12.23,29900,1.9,7.28
1152,2018-04-24,25.3,27.2,25.3,26.1,25.34,11.4,109000,0.2,0.77
1153,2018-04-23,26.3,27.9,25.9,25.9,26.6,11.32,5100,-1.8,-6.5
1154,2018-04-20,26.8,27.7,26.0,27.7,26.51,12.1,7200,-0.3,-1.07
1155,2018-04-19,29.6,29.6,26.5,28.0,27.15,12.23,1400,0.3,1.08
1156,2018-04-18,27.1,27.7,26.4,27.7,26.84,12.1,3000,-1.0,-3.48
1157,2018-04-17,27.1,28.8,26.9,28.7,27.08,12.54,5900,-0.2,-0.69
1158,2018-04-16,28.9,28.9,28.9,28.9,28.9,12.63,200,0.0,0.0
1159,2018-04-13,28.2,29.9,27.9,28.9,29.05,12.63,3400,0.7,2.48
1160,2018-04-12,28.2,28.2,28.2,28.2,28.2,12.32,500,1.4,5.22
1161,2018-04-11,28.4,29.9,26.8,26.8,27.36,11.71,900,-1.1,-3.94
1162,2018-04-10,26.8,28.0,26.8,27.9,27.73,12.19,700,0.0,0.0
1163,2018-04-09,26.7,28.0,26.6,27.9,27.19,12.19,6000,1.0,3.72
1164,2018-04-06,26.6,27.5,26.1,26.9,26.83,11.75,4600,0.8,3.07
1165,2018-04-05,26.0,26.1,26.0,26.1,26.05,11.4,200,0.1,0.38
1166,2018-04-04,26.0,26.2,26.0,26.0,26.05,11.36,400,-0.1,-0.38
1167,2018-04-03,25.1,26.5,25.1,26.1,26.09,11.4,700,-0.4,-1.51
1168,2018-04-02,26.0,26.5,25.7,26.5,26.34,11.58,800,-1.5,-5.36
1169,2018-03-30,25.2,28.0,25.2,28.0,27.95,12.23,6000,0.6,2.19
1170,2018-03-29,25.5,27.9,25.5,27.4,27.26,11.97,2700,0.1,0.37
1171,2018-03-28,26.1,27.5,26.1,27.3,27.15,11.93,1300,-0.2,-0.73
1172,2018-03-27,25.6,27.9,25.6,27.5,27.25,12.01,600,-0.1,-0.36
1173,2018-03-26,26.1,27.6,26.1,27.6,26.53,12.06,2900,-1.3,-4.5
1174,2018-03-23,28.9,28.9,28.9,28.9,28.9,12.63,100,0.0,0.0
1175,2018-03-22,25.6,28.9,25.6,28.9,28.07,12.63,2000,1.4,5.09
1176,2018-03-21,25.4,27.5,24.5,27.5,26.28,12.01,5600,2.0,7.84
1177,2018-03-20,22.3,25.5,22.3,25.5,24.13,11.14,1200,2.3,9.91
1178,2018-03-19,22.9,23.2,19.2,23.2,21.74,10.14,1400,2.1,9.95
1179,2018-03-16,21.1,25.0,21.1,21.1,21.25,9.22,29600,-2.3,-9.83
1180,2018-03-15,25.0,25.0,23.4,23.4,23.48,10.22,30300,-2.6,-10.0
1181,2018-03-14,28.1,28.5,26.0,26.0,26.24,11.36,36700,-2.8,-9.72
1182,2018-03-13,29.0,29.0,28.8,28.8,28.99,12.58,1700,-0.4,-1.37
1183,2018-03-12,29.2,29.2,29.2,29.2,29.2,12.76,300,-0.4,-1.35
1184,2018-03-09,28.5,29.7,28.5,29.6,29.59,12.93,3000,-0.9,-2.95
1185,2018-03-08,29.5,31.0,29.5,30.5,30.29,13.32,7500,0.7,2.35
1186,2018-03-07,29.2,29.8,29.2,29.8,29.6,13.02,300,0.1,0.34
1187,2018-03-06,29.2,29.7,29.2,29.7,29.37,12.98,600,-0.2,-0.67
1188,2018-03-05,29.2,29.9,29.2,29.9,29.67,13.06,300,-0.1,-0.33
1189,2018-03-02,29.1,30.0,29.1,30.0,29.7,13.11,300,-0.9,-2.91
1190,2018-03-01,29.5,30.9,29.5,30.9,30.13,13.5,300,-1.0,-3.13
1191,2018-02-28,29.6,32.0,29.1,31.9,31.74,13.94,18300,0.3,0.95
1192,2018-02-27,29.1,31.6,29.1,31.6,30.79,13.81,1800,2.3,7.85
1193,2018-02-26,29.1,29.5,29.1,29.3,29.39,12.8,900,-0.7,-2.33
1194,2018-02-23,29.9,31.8,27.7,30.0,30.33,13.11,2600,0.8,2.74
1195,2018-02-22,32.8,32.8,29.2,29.2,29.92,12.76,1500,-1.3,-4.26
1196,2018-02-21,32.0,34.3,29.7,30.5,33.11,13.32,2200,-0.7,-2.24
1197,2018-02-13,28.2,31.2,28.2,31.2,30.94,13.63,2200,2.6,9.09
1198,2018-02-12,28.6,28.6,28.6,28.6,28.6,12.49,200,-0.2,-0.69
1199,2018-02-09,28.6,28.8,28.1,28.8,28.69,12.58,800,0.8,2.86
1200,2018-02-08,28.0,28.0,27.8,28.0,27.97,12.23,7200,-2.7,-8.79
1201,2018-02-07,31.6,31.6,30.7,30.7,31.15,13.41,200,1.9,6.6
1202,2018-02-06,28.8,28.8,28.8,28.8,28.8,12.58,200,-1.1,-3.68
1203,2018-02-05,29.9,29.9,29.9,29.9,29.9,13.06,100,0.0,0.0
1204,2018-02-02,29.9,29.9,29.9,29.9,29.9,13.06,100,0.0,0.0
1205,2018-02-01,29.5,31.3,29.5,29.9,30.15,13.06,400,-2.0,-6.27
1206,2018-01-31,27.2,31.9,27.2,31.9,31.81,13.94,5500,2.5,8.5
1207,2018-01-30,27.2,29.4,27.2,29.4,28.66,12.84,500,-0.2,-0.68
1208,2018-01-29,29.5,29.9,29.5,29.6,29.72,12.93,1200,-0.1,-0.34
1209,2018-01-26,25.3,29.7,25.3,29.7,28.29,12.98,7800,1.8,6.45
1210,2018-01-25,26.1,28.2,26.1,27.9,27.99,12.19,26700,0.2,0.72
1211,2018-01-24,28.9,31.2,26.4,27.7,28.98,12.1,8900,-0.7,-2.46
1212,2018-01-23,26.4,28.9,26.4,28.4,27.67,12.41,4000,-0.7,-2.41
1213,2018-01-22,29.1,29.1,29.1,29.1,29.1,12.71,100,0.2,0.69
1214,2018-01-19,28.9,28.9,28.9,28.9,28.9,12.63,300,0.0,0.0
1215,2018-01-18,28.9,28.9,28.9,28.9,28.9,12.63,100,0.0,0.0
1216,2018-01-17,29.1,29.1,28.9,28.9,29.0,12.63,250,0.0,0.0
1217,2018-01-16,28.9,28.9,28.9,28.9,28.9,12.63,200,0.4,1.4
1218,2018-01-15,29.0,29.0,28.5,28.5,28.56,12.45,800,-0.5,-1.72
1219,2018-01-12,29.0,29.0,29.0,29.0,29.0,12.67,200,0.1,0.35
1220,2018-01-11,29.3,29.3,28.9,28.9,29.04,12.63,1800,-0.4,-1.37
1221,2018-01-10,29.3,29.3,29.3,29.3,29.3,12.8,0,0.0,0.0
1222,2018-01-09,29.5,30.0,29.1,29.3,29.29,12.8,3200,-0.5,-1.68
1223,2018-01-08,30.0,30.0,29.8,29.8,29.98,13.02,5900,-0.2,-0.67
1224,2018-01-05,29.7,30.0,29.7,30.0,29.98,13.11,1300,0.0,0.0
1225,2018-01-04,30.0,30.0,30.0,30.0,30.0,13.11,1100,0.7,2.39
1226,2018-01-03,28.5,29.3,28.5,29.3,29.03,12.8,300,-0.7,-2.33
1227,2018-01-02,27.9,30.0,27.9,30.0,29.97,13.11,10200,-0.9,-2.91
1228,2017-12-29,30.2,30.9,30.2,30.9,30.84,13.5,8500,-0.4,-1.28
1229,2017-12-28,27.8,31.3,27.8,31.3,30.02,13.67,510,0.5,1.62
1230,2017-12-27,27.9,30.8,27.9,30.8,30.54,13.46,1100,0.1,0.33
1231,2017-12-26,28.6,30.7,28.6,30.7,30.0,13.41,300,-0.7,-2.23
1232,2017-12-25,31.4,31.4,31.4,31.4,31.4,13.72,240,-0.2,-0.63
1233,2017-12-22,29.2,31.6,29.2,31.6,29.38,13.81,12300,1.5,4.98
1234,2017-12-21,29.2,30.1,29.2,30.1,29.6,13.15,900,0.1,0.33
1235,2017-12-20,30.0,30.0,30.0,30.0,30.0,13.11,3000,-1.7,-5.36
1236,2017-12-19,31.7,31.7,31.7,31.7,31.7,13.85,300,2.0,6.73
1237,2017-12-18,31.0,31.0,29.7,29.7,30.13,12.98,300,0.1,0.34
1238,2017-12-15,29.2,29.6,29.2,29.6,29.47,12.93,300,0.3,1.02
1239,2017-12-14,29.3,29.3,29.3,29.3,29.3,12.8,300,0.1,0.34
1240,2017-12-13,29.2,29.3,29.2,29.2,29.28,12.76,2300,-0.5,-1.68
1241,2017-12-12,29.6,29.7,28.2,29.7,29.03,12.98,10700,0.0,0.0
1242,2017-12-11,28.4,30.0,28.4,29.7,29.82,12.98,1400,-0.8,-2.62
1243,2017-12-08,30.5,30.5,30.5,30.5,30.5,13.32,300,0.8,2.69
1244,2017-12-07,29.6,31.5,28.0,29.7,30.1,12.98,5700,-0.1,-0.34
1245,2017-12-06,30.7,30.7,29.6,29.8,29.8,13.02,1300,-0.1,-0.33
1246,2017-12-05,29.6,29.9,29.6,29.9,29.75,13.06,200,0.0,0.0
1247,2017-12-04,29.9,29.9,29.9,29.9,29.9,13.06,100,0.2,0.67
1248,2017-12-01,29.7,30.0,29.7,29.7,29.8,12.98,300,1.1,3.85
1249,2017-11-30,28.3,30.2,28.3,28.6,29.7,12.49,700,-1.3,-4.35
1250,2017-11-29,30.2,30.2,29.9,29.9,30.05,13.06,200,-0.1,-0.33
1251,2017-11-28,31.3,31.3,30.0,30.0,30.62,13.11,1710,-1.5,-4.76
1252,2017-11-27,31.5,31.5,31.5,31.5,31.5,13.76,200,1.7,5.7
1253,2017-11-24,27.6,31.2,27.6,29.8,29.53,13.02,300,-0.2,-0.67
1254,2017-11-23,28.2,30.0,28.2,30.0,29.4,13.11,300,0.0,0.0
1255,2017-11-22,30.0,30.0,30.0,30.0,30.0,13.11,400,0.9,3.09
1256,2017-11-21,29.3,31.7,28.7,29.1,28.87,12.71,9800,-2.7,-8.49
1257,2017-11-20,28.8,31.9,28.8,31.8,30.83,13.89,620,0.0,0.0
1258,2017-11-17,28.1,31.8,28.1,31.8,31.06,13.89,500,1.8,6.0
1259,2017-11-16,28.7,30.0,28.7,30.0,29.94,13.11,2000,0.0,0.0
1260,2017-11-15,28.2,30.0,28.2,30.0,29.88,13.11,2200,0.1,0.33
1261,2017-11-14,30.1,30.2,28.6,29.9,29.96,13.06,1800,-0.2,-0.66
1262,2017-11-13,27.7,30.2,27.7,30.1,29.78,13.15,900,-0.2,-0.66
1263,2017-11-10,29.1,30.3,29.1,30.3,30.1,13.24,600,-0.1,-0.33
1264,2017-11-09,29.9,30.9,28.4,30.4,29.94,13.28,17400,0.5,1.67
1265,2017-11-08,27.4,29.9,27.4,29.9,29.36,13.06,800,-0.1,-0.33
1266,2017-11-07,27.3,30.0,27.3,30.0,29.33,13.11,400,0.0,0.0
1267,2017-11-06,29.9,30.0,29.9,30.0,29.94,13.11,1200,-0.8,-2.6
1268,2017-11-03,31.0,31.0,30.8,30.8,30.85,13.46,600,-0.3,-0.96
1269,2017-11-02,31.4,31.4,30.2,31.1,30.65,13.59,1500,-0.6,-1.89
1270,2017-11-01,31.5,31.9,29.3,31.7,31.38,13.85,1900,-0.6,-1.86
1271,2017-10-31,32.3,32.3,32.3,32.3,32.3,14.11,4300,0.9,2.87
1272,2017-10-30,29.5,31.5,29.5,31.4,31.04,13.72,500,-0.5,-1.57
1273,2017-10-27,31.0,31.9,29.4,31.9,31.35,13.94,3100,-0.1,-0.31
1274,2017-10-26,29.3,32.0,29.3,32.0,31.83,13.98,1600,1.1,3.56
1275,2017-10-25,30.9,30.9,30.9,30.9,30.9,13.5,0,0.0,0.0
1276,2017-10-24,32.9,32.9,28.6,30.9,30.47,13.5,600,0.0,0.0
1277,2017-10-23,28.6,31.0,28.6,30.9,30.35,13.5,400,-0.1,-0.32
1278,2017-10-20,33.4,33.4,31.0,31.0,31.11,13.54,2200,0.6,1.97
1279,2017-10-19,28.3,30.8,28.3,30.4,30.06,13.28,500,-0.3,-0.98
1280,2017-10-18,30.0,30.7,30.0,30.7,30.27,13.41,1500,0.1,0.33
1281,2017-10-17,31.0,31.0,29.1,30.6,30.46,13.37,500,-0.8,-2.55
1282,2017-10-16,29.0,31.4,29.0,31.4,30.52,13.72,500,-0.1,-0.32
1283,2017-10-13,31.1,31.5,31.1,31.5,31.47,13.76,1200,-0.1,-0.32
1284,2017-10-12,31.0,31.9,31.0,31.6,31.22,13.81,11300,0.0,0.0
1285,2017-10-11,29.8,31.8,29.8,31.6,31.4,13.81,700,-0.4,-1.25
1286,2017-10-10,29.4,32.0,29.4,32.0,31.3,13.98,410,-0.2,-0.62
1287,2017-10-09,29.7,32.2,29.3,32.2,30.18,14.07,4400,-0.3,-0.92
1288,2017-10-06,29.3,34.0,29.3,32.5,32.87,14.2,25500,0.6,1.88
1289,2017-10-05,30.3,31.9,30.3,31.9,31.69,13.94,1500,0.0,0.0
1290,2017-10-04,31.9,31.9,31.9,31.9,31.9,13.94,540,-0.1,-0.31
1291,2017-10-03,32.6,32.6,32.0,32.0,32.17,13.98,700,-0.3,-0.93
1292,2017-10-02,29.8,32.4,29.8,32.3,31.9,14.11,600,-0.4,-1.22
1293,2017-09-29,32.5,32.7,32.5,32.7,32.69,14.29,6500,-0.2,-0.61
1294,2017-09-28,32.9,32.9,32.9,32.9,32.9,14.37,1700,0.7,2.17
1295,2017-09-27,33.0,33.0,30.6,32.2,30.99,14.07,6500,-1.7,-5.01
1296,2017-09-26,34.5,34.5,31.3,33.9,31.78,14.81,10300,-0.8,-2.31
1297,2017-09-25,34.5,34.7,31.5,34.7,31.93,15.16,12100,-0.2,-0.57
1298,2017-09-22,35.5,35.5,32.4,34.9,32.95,15.25,9900,-1.0,-2.79
1299,2017-09-21,37.0,37.0,35.0,35.9,35.58,15.68,2310,-1.6,-4.27
1300,2017-09-20,35.4,37.6,35.4,37.5,37.39,16.38,3600,0.5,1.35
1301,2017-09-19,34.8,38.0,34.8,37.0,37.23,16.16,5000,-1.0,-2.63
1302,2017-09-18,35.0,38.0,34.5,38.0,36.11,16.6,9930,2.6,7.34
1303,2017-09-15,30.9,35.4,30.9,35.4,34.48,15.47,3260,1.4,4.12
1304,2017-09-14,33.0,34.9,33.0,34.0,33.97,14.85,300,-0.4,-1.16
1305,2017-09-13,32.2,35.2,32.2,34.4,33.15,15.03,38600,2.4,7.5
1306,2017-09-12,32.0,35.0,29.6,32.0,32.08,13.98,1300,0.1,0.31
1307,2017-09-11,31.9,31.9,29.7,31.9,31.8,13.94,2100,0.0,0.0
1308,2017-09-08,31.5,31.9,31.5,31.9,31.88,13.94,1700,0.4,1.27
1309,2017-09-07,29.2,31.5,29.2,31.5,31.31,13.76,1200,0.1,0.32
1310,2017-09-06,29.0,31.4,29.0,31.4,31.2,13.72,1200,-0.4,-1.26
1311,2017-09-05,29.7,32.8,29.7,31.8,31.69,13.89,2600,-1.1,-3.34
1312,2017-09-01,30.0,32.9,30.0,32.9,32.73,14.37,1700,-0.1,-0.3
1313,2017-08-31,30.5,33.0,28.2,33.0,32.2,14.42,14500,2.5,8.2
1314,2017-08-30,29.9,30.5,29.5,30.5,30.27,13.32,34300,1.0,3.39
1315,2017-08-29,31.0,31.0,29.5,29.5,30.26,12.89,6204,-1.4,-4.53
1316,2017-08-28,28.4,31.0,28.4,30.9,30.74,13.5,2800,-0.1,-0.32
1317,2017-08-25,27.5,31.0,27.3,31.0,28.5,13.54,6600,1.3,4.38
1318,2017-08-24,27.6,29.7,27.4,29.7,27.66,12.98,8400,-0.3,-1.0
1319,2017-08-23,27.0,30.9,27.0,30.0,28.85,13.11,3300,0.5,1.69
1320,2017-08-22,29.5,29.5,29.5,29.5,29.5,12.89,1200,-0.6,-1.99
1321,2017-08-21,27.7,30.1,27.7,30.1,28.9,13.15,1400,-0.1,-0.33
1322,2017-08-18,29.5,31.0,27.3,30.2,29.07,13.19,7900,0.2,0.67
1323,2017-08-17,30.0,30.0,30.0,30.0,30.0,13.11,1500,-0.8,-2.6
1324,2017-08-16,30.8,30.8,30.8,30.8,30.8,13.46,300,-0.1,-0.32
1325,2017-08-15,30.0,31.4,28.7,30.9,29.84,13.5,3400,-0.8,-2.52
1326,2017-08-14,32.8,32.8,31.7,31.7,32.07,13.85,300,0.7,2.26
1327,2017-08-11,28.2,31.0,27.9,31.0,28.26,13.54,67100,1.0,3.33
1328,2017-08-10,30.9,31.0,29.3,30.0,29.63,13.11,4000,0.1,0.33
1329,2017-08-09,29.3,29.9,29.2,29.9,29.24,13.06,7300,-1.6,-5.08
1330,2017-08-08,32.5,32.5,31.5,31.5,31.67,13.76,19700,1.5,5.0
1331,2017-08-07,29.9,32.0,29.9,30.0,30.05,13.11,2600,-2.4,-7.41
1332,2017-08-04,32.4,32.4,32.4,32.4,32.4,14.16,2204,1.4,4.52
1333,2017-08-03,29.8,32.0,29.7,31.0,30.78,13.54,7000,-1.3,-4.02
1334,2017-08-02,33.0,33.5,32.3,32.3,32.57,14.11,700,-0.6,-1.82
1335,2017-08-01,33.0,33.0,31.0,32.9,31.46,14.37,6700,0.5,1.54
1336,2017-07-31,33.5,33.5,29.5,32.4,31.53,14.16,17500,0.9,2.86
1337,2017-07-28,29.1,31.5,29.1,31.5,30.47,13.76,10010,-0.5,-1.56
1338,2017-07-27,32.0,32.0,32.0,32.0,32.0,13.98,1000,0.0,0.0
1339,2017-07-26,31.4,32.0,31.4,32.0,31.9,13.98,11000,-0.1,-0.31
1340,2017-07-25,31.2,32.1,31.2,32.1,31.94,14.02,11400,0.8,2.56
1341,2017-07-24,31.3,31.3,31.3,31.3,31.3,13.67,110,2.3,7.93
1342,2017-07-21,30.7,31.2,29.0,29.0,29.72,12.67,15000,0.6,2.11
1343,2017-07-20,28.4,31.3,28.4,28.4,28.88,12.41,600,-0.6,-2.07
1344,2017-07-19,31.0,31.0,28.4,29.0,28.7,12.67,14830,-2.4,-7.64
1345,2017-07-18,31.0,31.4,31.0,31.4,31.03,13.72,729,-0.5,-1.57
1346,2017-07-17,31.0,31.9,31.0,31.9,31.6,13.94,300,-0.3,-0.93
1347,2017-07-14,31.0,32.2,31.0,32.2,31.13,14.07,2800,-0.8,-2.42
1348,2017-07-13,33.0,33.0,33.0,33.0,33.0,14.42,20,0.0,0.0
1349,2017-07-12,33.0,33.0,33.0,33.0,33.0,14.42,0,0.0,0.0
1350,2017-07-11,31.1,33.8,30.6,33.0,30.65,14.42,24520,-0.9,-2.65
1351,2017-07-10,33.0,34.0,33.0,33.9,33.5,14.81,5500,0.9,2.73
1352,2017-07-07,33.0,33.0,33.0,33.0,33.0,14.42,38400,1.4,4.43
1353,2017-07-06,31.6,34.0,31.5,31.6,31.68,13.81,2700,-2.4,-7.06
1354,2017-07-05,31.6,34.0,31.5,34.0,31.89,14.85,1500,0.6,1.8
1355,2017-07-04,32.1,33.4,31.0,33.4,31.85,14.59,1450,-0.1,-0.3
1356,2017-07-03,34.8,35.0,33.5,33.5,33.94,14.64,4300,-1.5,-4.29
1357,2017-06-30,31.1,35.0,31.1,35.0,34.62,15.29,25903,2.5,7.69
1358,2017-06-29,31.1,32.5,31.1,32.5,32.4,14.2,1400,0.7,2.2
1359,2017-06-28,32.4,32.5,31.0,31.8,31.34,13.89,73700,-0.7,-2.15
1360,2017-06-27,32.3,32.5,32.3,32.5,32.49,14.2,3200,1.3,4.17
1361,2017-06-26,32.0,32.0,31.2,31.2,31.21,13.63,3623,1.2,4.0
1362,2017-06-23,35.0,35.0,30.0,30.0,30.4,13.11,13328,-2.5,-7.69
1363,2017-06-22,34.0,34.0,31.0,32.5,31.28,14.2,19600,-0.5,-1.52
1364,2017-06-21,35.0,35.0,32.1,33.0,32.91,14.42,17100,-1.0,-2.94
1365,2017-06-20,34.5,34.5,32.1,34.0,32.93,14.85,2800,0.2,0.59
1366,2017-06-19,34.9,34.9,33.0,33.8,33.16,14.77,20300,0.1,0.3
1367,2017-06-16,34.9,34.9,33.0,33.7,33.3,14.72,10000,0.0,0.0
1368,2017-06-15,33.9,34.0,32.0,33.7,32.74,14.72,46210,-0.2,-0.59
1369,2017-06-14,37.0,37.0,33.5,33.9,34.38,14.81,9700,-2.4,-6.61
1370,2017-06-13,37.0,37.0,35.3,36.3,36.14,15.86,7350,0.3,0.83
1371,2017-06-12,36.5,36.5,35.5,36.0,36.06,15.73,26500,1.0,2.86
1372,2017-06-09,34.3,36.0,33.1,35.0,34.56,15.29,107400,1.1,3.24
1373,2017-06-08,32.5,34.2,32.5,33.9,33.32,14.81,35150,1.4,4.31
1374,2017-06-07,30.5,34.2,30.4,32.5,31.82,14.2,55500,1.4,4.5
1375,2017-06-06,31.5,31.5,30.0,31.1,30.85,13.59,16420,0.1,0.32
1376,2017-06-05,31.0,31.0,29.8,31.0,30.47,13.54,2900,1.5,5.08
1377,2017-06-02,29.9,31.3,28.9,29.5,30.73,12.89,65800,1.0,3.51
1378,2017-06-01,30.4,30.4,28.5,28.5,29.78,12.45,25200,-1.7,-5.63
1379,2017-05-31,28.3,30.2,27.0,30.2,29.12,13.19,45600,2.7,9.82
1380,2017-05-30,28.3,29.9,27.5,27.5,28.0,12.01,55500,-1.0,-3.51
1381,2017-05-29,29.7,30.2,28.5,28.5,28.64,12.45,26804,-1.5,-5.0
1382,2017-05-26,30.9,30.9,28.4,30.0,29.4,13.11,33200,-0.3,-0.99
1383,2017-05-25,30.5,31.0,28.4,30.3,29.02,13.24,15500,-0.2,-0.66
1384,2017-05-24,30.5,30.5,26.6,30.5,30.2,13.32,33601,1.9,6.64
1385,2017-05-23,26.5,28.6,26.5,28.6,27.55,12.49,31410,2.6,10.0
1386,2017-05-22,23.7,26.0,23.2,26.0,24.63,11.36,136212,1.5,6.12
1387,2017-05-19,23.7,24.5,23.7,24.5,24.32,10.7,29900,0.4,1.66
1388,2017-05-18,24.2,24.6,23.2,24.1,24.39,10.53,28447,0.9,3.88
1389,2017-05-17,23.2,24.6,23.2,23.2,23.82,10.14,7600,-1.6,-6.45
1390,2017-05-16,24.0,24.8,23.2,24.8,24.05,10.83,27590,1.6,6.9
1391,2017-05-15,24.8,24.8,23.0,23.2,23.18,10.14,30100,-1.8,-7.2
1392,2017-05-12,24.9,25.9,23.2,25.0,24.32,10.92,73900,0.3,1.21
1393,2017-05-11,24.5,25.0,23.1,24.7,24.79,10.79,91601,1.8,7.86
1394,2017-05-10,24.0,25.0,22.9,22.9,23.36,10.0,23904,-2.1,-8.4
1395,2017-05-09,23.9,25.8,23.5,25.0,24.11,10.92,32222,-0.9,-3.47
1396,2017-05-08,25.9,25.9,25.9,25.9,25.9,11.32,20,0.0,0.0
1397,2017-05-05,25.7,25.9,25.7,25.9,25.72,11.32,12600,0.0,0.0
1398,2017-05-04,25.7,25.9,25.6,25.9,25.71,11.32,6325,0.2,0.78
1399,2017-05-03,23.1,25.9,23.1,25.7,25.5,11.23,10100,0.2,0.78
1400,2017-04-28,25.0,25.5,22.6,25.5,24.3,11.14,530200,1.2,4.94
1401,2017-04-27,25.0,25.9,24.3,24.3,24.3,10.62,6401,0.0,0.0
1402,2017-04-26,25.9,25.9,23.8,24.3,25.0,10.62,11800,-0.7,-2.8
1403,2017-04-25,26.0,26.0,25.0,25.0,25.0,10.92,331110,-0.5,-1.96
1404,2017-04-24,26.0,26.7,24.5,25.5,25.11,11.14,346300,-0.3,-1.16
1405,2017-04-21,25.1,26.5,24.3,25.8,24.92,11.27,83500,1.7,7.05
1406,2017-04-20,26.0,26.0,24.1,24.1,25.3,10.53,709131,-1.2,-4.74
1407,2017-04-19,26.0,26.2,25.3,25.3,25.3,11.05,2600,0.0,0.0
1408,2017-04-18,26.6,26.6,25.3,25.3,25.53,11.05,211910,-0.2,-0.78
1409,2017-04-17,26.5,26.5,24.9,25.5,25.44,11.14,758511,-0.1,-0.39
1410,2017-04-14,25.7,25.7,24.2,25.6,24.9,11.18,505110,0.7,2.81
1411,2017-04-13,24.4,25.0,23.5,24.9,24.17,10.88,24400,0.9,3.75
1412,2017-04-12,24.0,24.2,23.2,24.0,23.49,10.49,26406,0.5,2.13
1413,2017-04-11,23.1,23.8,23.1,23.5,23.1,10.27,369200,0.4,1.73
1414,2017-04-10,23.2,23.6,22.0,23.1,23.06,10.09,141980,0.3,1.32
1415,2017-04-07,23.0,23.0,22.1,22.8,22.59,9.96,36320,0.8,3.64
1416,2017-04-05,23.0,24.0,22.0,22.0,22.41,9.61,29400,0.0,0.0
1417,2017-04-04,22.5,22.5,21.5,22.0,22.13,9.61,800,0.0,0.0
1418,2017-04-03,22.0,22.0,21.8,22.0,21.83,9.61,18730,-2.2,-9.09
1419,2017-03-31,23.0,24.2,20.2,24.2,21.86,10.57,29500,2.2,10.0
1420,2017-03-30,22.0,22.6,22.0,22.0,22.3,9.61,120370,0.0,0.0
1421,2017-03-29,21.3,22.0,21.2,22.0,21.39,9.61,39556,0.7,3.29
1422,2017-03-28,20.1,21.6,19.5,21.3,19.88,9.31,18300,0.0,0.0
1423,2017-03-27,21.4,21.4,20.8,21.3,20.99,9.31,29500,0.6,2.9
1424,2017-03-24,21.0,21.0,20.2,20.7,20.5,9.04,33900,0.2,0.98
1425,2017-03-23,20.5,20.8,20.3,20.5,20.59,8.96,123400,-0.5,-2.38
1426,2017-03-22,21.8,21.8,20.5,21.0,21.28,9.17,6600,-0.6,-2.78
1427,2017-03-21,21.8,22.0,20.9,21.6,21.6,9.44,17200,-0.2,-0.92
1428,2017-03-20,21.8,21.9,20.9,21.8,21.51,9.52,22910,0.1,0.46
1429,2017-03-17,21.6,21.7,20.5,21.7,21.33,9.48,26400,0.7,3.33
1430,2017-03-16,21.5,21.6,20.9,21.0,21.17,9.17,10700,-0.1,-0.47
1431,2017-03-15,20.9,21.2,20.0,21.1,20.72,9.22,117200,1.1,5.5
1432,2017-03-14,20.0,21.0,20.0,20.0,20.69,8.74,15730,0.7,3.63
1433,2017-03-13,21.4,21.4,19.3,19.3,20.12,8.43,33911,-1.8,-8.53
1434,2017-03-10,22.2,22.2,19.7,21.1,20.7,9.22,45240,-0.7,-3.21
1435,2017-03-09,25.2,25.5,21.2,21.8,22.7,9.52,65850,-1.7,-7.23
1436,2017-03-08,22.7,23.8,22.7,23.5,23.18,10.27,15250,1.7,7.8
1437,2017-03-07,20.0,21.8,20.0,21.8,20.98,9.52,161880,1.9,9.55
1438,2017-03-06,19.0,20.0,18.7,19.9,19.4,8.69,52660,1.4,7.57
1439,2017-03-03,18.0,18.5,18.0,18.5,18.36,8.08,25821,0.5,2.78
1440,2017-03-02,17.5,18.2,17.0,18.0,17.66,7.86,135269,1.0,5.88
1441,2017-03-01,18.0,18.0,17.0,17.0,17.31,7.43,38900,-0.8,-4.49
1442,2017-02-28,18.2,18.5,17.5,17.8,17.94,7.78,29700,0.8,4.71
1443,2017-02-27,15.9,17.1,15.9,17.0,16.67,7.43,20400,1.4,8.97
1444,2017-02-24,15.6,15.9,15.1,15.6,15.63,6.82,22000,0.6,4.0
1445,2017-02-23,14.1,15.5,14.1,15.0,14.63,6.55,173930,0.9,6.38
1446,2017-02-22,14.3,14.4,13.9,14.1,14.16,6.16,12300,0.0,0.0
1447,2017-02-21,14.2,14.3,13.9,14.1,14.14,6.16,5600,0.4,2.92
1448,2017-02-20,14.3,15.0,13.7,13.7,14.51,5.99,15410,-0.6,-4.2
1449,2017-02-17,13.4,14.3,13.1,14.3,13.96,6.25,136700,1.0,7.52
1450,2017-02-16,14.0,14.0,13.3,13.3,13.57,5.8100000000000005,23800,-0.3,-2.21
1451,2017-02-15,14.5,14.5,13.6,13.6,13.94,5.94,38200,-0.6,-4.23
1452,2017-02-14,14.0,14.5,13.9,14.2,13.94,6.2,85000,0.3,2.16
1453,2017-02-13,14.8,15.2,13.9,13.9,14.34,6.07,18200,-0.6,-4.14
1454,2017-02-10,13.8,14.6,13.6,14.5,14.01,6.33,20700,0.9,6.62
